Datetime,Close,High,Low,Open,Volume,Week,Day,Hour,ROC_Close,EMROC_Close,ROC_Volume,EMROC_Volume,ATR_10,MM_20,MM_60,EMM_20,EMM_60,RSI,DistanceToMM20,DistanceToMM60,DistanceToEMM20,DistanceToEMM60,Close_denoised
2023-04-17 13:00:00-05:00,4164.5,4165.5,4148.0,4150.5,120324.0,16,0,13,0.0023467115951620876,-0.00042103752769626177,0.31608076477150915,0.6022325086550246,,,,4170.405076624021,4174.356757778026,25.33936651583649,,,-0.14159479752026644,-0.236126386650109,4160.4043411413495
2023-04-17 14:00:00-05:00,4177.5,4177.75,4164.5,4164.5,219142.0,16,0,14,0.006505240332490114,-0.00023127649043088163,1.5245901639344264,0.6275025814024054,,,,4170.405076624021,4174.356757778026,25.33936651583649,,,0.17012552127724506,0.07529884014147431,4177.125
2023-04-17 15:00:00-05:00,4176.75,4180.5,4176.75,4177.25,71095.0,16,0,15,0.0029415295953896248,-0.00014435029629881297,-0.4091369967753732,0.5991014970687677,,,,4170.405076624021,4174.356757778026,25.33936651583649,,,0.15214165673123478,0.057332000134267584,4177.125
2023-04-17 16:00:00-05:00,4176.625,4178.75,4175.875,4177.125,35547.5,16,0,16,-0.0002094554159186579,-0.00014613399820620598,-0.8377878270710316,0.559734666270417,,,,4170.405076624021,4174.356757778026,25.33936651583649,,,0.14914434597356638,0.054337526799733124,4176.562500000001
2023-04-17 17:00:00-05:00,4176.5,4177.0,4175.0,4177.0,0.0,16,0,17,-5.985515053574808e-05,-0.00014377019416044002,-1.0,0.5170022096602686,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.17109318899341971,0.06301943410619888,4176.562500000001
2023-04-17 18:00:00-05:00,4176.5,4177.5,4175.25,4176.5,3401.0,16,0,18,-2.992847095439899e-05,-0.00014065124283972656,-0.9043251986778255,0.4780617327194989,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.17109318899341971,0.06301943410619888,4175.500000000001
2023-04-17 19:00:00-05:00,4174.5,4176.75,4173.75,4176.5,5447.0,16,0,19,-0.00047886986711365154,-0.00014991750651846422,inf,0.4780617327194989,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.12312427090938119,0.015102269286801681,4175.500000000001
2023-04-17 20:00:00-05:00,4176.75,4178.5,4174.0,4174.25,8369.0,16,0,20,5.985873338909542e-05,-0.0001441702122744215,1.4607468391649516,0.5057216566718868,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.1770893037539245,0.06900907970862354,4176.500000000001
2023-04-17 21:00:00-05:00,4176.25,4178.25,4175.5,4177.0,4995.0,16,0,21,0.00041921188166238466,-0.00012873508641313914,-0.08298145768312837,0.48959280422380425,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.1650970742329149,0.05702978850377423,4176.500000000001
2023-04-17 22:00:00-05:00,4174.5,4177.5,4174.0,4176.5,3773.0,16,0,22,-0.0005386963548212886,-0.00013996690198596516,-0.5491695543075636,0.46113356152431473,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.12312427090938119,0.015102269286801681,4173.875000000001
2023-04-17 23:00:00-05:00,4173.25,4175.5,4172.0,4174.75,3552.0,16,0,23,-0.0007183478000598598,-0.00015581295398798967,-0.28888888888888886,0.44058500123902145,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.09314369710685713,-0.014845958725321566,4173.875000000001
2023-04-18 00:00:00-05:00,4177.5,4177.75,4173.0,4173.25,4798.0,16,1,0,0.0007186489399928497,-0.00013185509387892558,0.2716671084018023,0.4359571137640291,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.19507764803543895,0.08697801651589748,4178.375000000001
2023-04-18 01:00:00-05:00,4179.25,4181.5,4176.25,4177.5,7812.0,16,1,1,0.001437728389145132,-8.885280667278702e-05,1.1993243243243241,0.456871283916366,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.23705045135897265,0.12890553573287003,4178.375000000001
2023-04-18 02:00:00-05:00,4179.25,4181.0,4177.25,4179.5,12318.0,16,1,2,0.0004189108318373158,-7.49414741108664e-05,1.5673197165485617,0.4872945286460152,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.23705045135897265,0.12890553573287003,4182.375000000001
2023-04-18 03:00:00-05:00,4185.5,4187.5,4178.75,4179.25,15662.0,16,1,3,0.0014954836394089899,-3.1916128534979925e-05,1.0048643113159241,0.5014745226917662,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.386953320371593,0.2786466757934863,4182.375000000001
2023-04-18 04:00:00-05:00,4190.75,4193.25,4184.5,4185.75,16798.0,16,1,4,0.0027516898965125325,4.434705023344506e-05,0.3636954050982302,0.4976997523467378,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.5128717303421941,0.4044292334444039,4192.875000000001
2023-04-18 05:00:00-05:00,4195.0,4196.25,4189.25,4191.0,14854.0,16,1,5,0.0022697407717118256,0.00010531674123285273,-0.05158983527008043,0.48265072254901675,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.614805681270776,0.506253208685623,4192.875000000001
2023-04-18 06:00:00-05:00,4192.75,4195.5,4191.5,4195.25,21987.0,16,1,6,0.00047724154387629447,0.00011550646185322101,0.30890582212168116,0.4778905882907336,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.5608406484262326,0.4523463982638011,4194.125000000001
2023-04-18 07:00:00-05:00,4195.5,4198.25,4192.5,4192.75,27730.0,16,1,7,0.000119189511323059,0.00011560736731814809,0.866837215564831,0.48854666027084587,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.6267979107917856,0.5182324998904723,4194.125000000001
2023-04-18 08:00:00-05:00,4184.0,4196.0,4182.25,4195.75,177112.0,16,1,8,-0.002086935782004695,5.526371939149484e-05,7.0553054077409385,0.6684578588316703,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.35097663180856414,0.24270880217893837,4179.904341141349
2023-04-18 09:00:00-05:00,4170.0,4184.5,4166.0,4184.25,286793.0,16,1,9,-0.006077940650697222,-0.00011276927704929192,9.342336819329246,0.9060983782973573,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.015194205220294545,-0.09271135155684201,4174.095658858653
2023-04-18 10:00:00-05:00,4169.25,4175.25,4164.5,4169.75,147979.0,16,1,10,-0.003525334608030617,-0.00020626421762412272,-0.1644891368173811,0.8767672134996932,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,-0.002794139061219896,-0.11068028836411596,4172.000000000001
2023-04-18 11:00:00-05:00,4174.75,4179.5,4168.0,4169.0,109630.0,16,1,11,0.0011390887290168017,-0.00016940523278464534,-0.6177382293152204,0.8358218589020243,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.129120385669886,0.02109191488922633,4172.000000000001
2023-04-18 12:00:00-05:00,4176.5,4181.75,4172.5,4175.0,102054.0,16,1,12,0.0017389218684416008,-0.00011712229850447421,-0.3103480899316795,0.8044199424956214,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.17109318899341971,0.06301943410619888,4175.750000000001
2023-04-18 13:00:00-05:00,4175.0,4182.0,4168.75,4176.75,139783.0,16,1,13,5.9883825378692634e-05,-0.00011227281565836005,0.27504332755632577,0.789916473593175,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.13511650043039083,0.02708156049165098,4175.750000000001
2023-04-18 14:00:00-05:00,4179.25,4183.0,4175.0,4175.25,175068.0,16,1,14,0.0006584460672811598,-9.115722982440061e-05,0.7154447645364219,0.7878761527970995,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.23705045135897265,0.12890553573287003,4179.125000000001
2023-04-18 15:00:00-05:00,4179.0,4181.0,4174.5,4179.25,78234.0,16,1,15,0.0009580838323353102,-6.241089935427155e-05,-0.44031820750735073,0.7542269922408132,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.23105433659846783,0.12291589013044538,4179.125000000001
2023-04-18 16:00:00-05:00,4178.625,4179.75,4175.25,4177.625,39117.0,16,1,16,-0.00014954836394087678,-6.479822715116485e-05,-0.7765611076838714,0.7122875922428767,,,,4169.366497897923,4173.869650965631,27.152317880794712,,,0.2220601644577106,0.1139314217268084,4178.437500000001
2023-04-18 17:00:00-05:00,4178.25,4178.5,4176.0,4176.0,0.0,16,1,17,-0.0001794687724335775,-6.793988592602548e-05,-1.0,0.6653756034143048,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.3876078251933603,0.16838252429920028,4178.437500000001
2023-04-18 18:00:00-05:00,4176.0,4178.5,4175.5,4178.25,2741.0,16,1,18,-0.0006281970743964305,-8.328939793891328e-05,-0.9299281642252729,0.6216686508762341,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.3335488010548609,0.11444155363452653,4176.375000000001
2023-04-18 19:00:00-05:00,4176.75,4177.5,4175.0,4175.75,4759.0,16,1,19,-0.00035900197451088633,-9.084316716006323e-05,inf,0.6216686508762341,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.35156847576769407,0.13242187718941778,4176.375000000001
2023-04-18 20:00:00-05:00,4173.75,4178.5,4173.25,4176.75,7566.0,16,1,20,-0.0005387931034482873,-0.00010311576815426115,1.7603064574972636,0.6537182209102943,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.2794897769163615,0.06050058296985275,4174.25
2023-04-18 21:00:00-05:00,4174.75,4175.75,4172.75,4173.75,4402.0,16,1,21,-0.0004788412042856516,-0.00011340961571950472,-0.07501575961336415,0.6337529063753995,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.3035160098668057,0.08447434770970777,4174.25
2023-04-18 22:00:00-05:00,4174.5,4175.25,4174.0,4174.75,2296.0,16,1,22,0.00017969451931709735,-0.00010537936544452931,-0.6965371398361089,0.5973066037394678,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.2975094516291946,0.078480906524744,4174.250000000001
2023-04-18 23:00:00-05:00,4174.0,4174.75,4173.75,4174.75,1769.0,16,1,23,-0.00017965147613629995,-0.00010741421779224906,-0.5981372103589278,0.5645547184217035,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.28549633515397255,0.0664940241548165,4174.250000000001
2023-04-19 00:00:00-05:00,4172.75,4174.5,4172.5,4174.0,4847.0,16,2,0,-0.0004192118816624957,-0.00011595661954211885,1.111062717770035,0.5795275403216577,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.25546354396591736,0.03652681822999774,4170.0
2023-04-19 01:00:00-05:00,4167.25,4173.25,4164.0,4172.75,14045.0,16,2,1,-0.0016171538092956128,-0.00015708530967235157,6.939513849632561,0.7537737405767508,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.1233192627384744,-0.09532888783920482,4170.0
2023-04-19 02:00:00-05:00,4166.75,4168.75,4162.75,4167.25,17292.0,16,2,2,-0.0014379006650290238,-0.00019217614132595903,2.5675675675675675,0.8034667221381431,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.11130614626325233,-0.10731577020913231,4164.500000000001
2023-04-19 03:00:00-05:00,4162.25,4167.75,4158.25,4166.5,15484.0,16,2,3,-0.0011998320235167004,-0.00021978315179693823,0.1024563901744393,0.7842609596185895,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.003188097986253551,-0.21519771153847989,4164.500000000001
2023-04-19 04:00:00-05:00,4154.5,4162.0,4152.75,4162.0,19981.0,16,2,4,-0.0029399412011760218,-0.0002943080298621186,0.15550543603978717,0.7670347808904032,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,-0.18301520737968877,-0.4009943882723562,4156.875
2023-04-19 05:00:00-05:00,4159.25,4159.5,4153.25,4154.5,13396.0,16,2,5,-0.0007207640098504386,-0.0003059917553412506,-0.13484887625936448,0.7423256395986287,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,-0.06889060086507896,-0.2871190057580449,4156.875
2023-04-19 06:00:00-05:00,4157.0,4161.75,4155.75,4159.25,23992.0,16,2,6,0.0006017571308218894,-0.00028112192284363035,0.20074070366848495,0.7274876961484877,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,-0.12294962500357835,-0.3410599764227187,4155.125000000001
2023-04-19 07:00:00-05:00,4153.25,4157.25,4150.5,4157.0,33774.0,16,2,7,-0.0014425677706316753,-0.00031294235702960415,1.521200358315915,0.7492332485366365,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,-0.213047998567744,-0.430961594197175,4155.125000000001
2023-04-19 08:00:00-05:00,4159.0,4163.25,4153.25,4153.25,180026.0,16,2,8,0.0004811161895597049,-0.0002911873283559244,6.5035845281760585,0.9068867082527851,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,-0.07489715910269,-0.29311244694300864,4163.095658858652
2023-04-19 09:00:00-05:00,4169.0,4172.25,4158.25,4159.0,199203.0,16,2,9,0.003792210919159711,-0.00017931340376645496,4.898116894652691,1.0162354804829195,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.16536517040175172,-0.05337479954445855,4164.9043411413495
2023-04-19 10:00:00-05:00,4173.5,4174.25,4165.75,4171.75,145999.0,16,2,10,0.003486415003606691,-7.888248849595783e-05,-0.18901158721518008,0.9832150128747523,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.2734832186787505,0.054507141784888996,4175.125000000001
2023-04-19 11:00:00-05:00,4176.75,4178.5,4171.5,4173.5,94346.0,16,2,11,0.0018589589829696163,-2.5790941332517443e-05,-0.5263826347996767,0.9418561732124392,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.35156847576769407,0.13242187718941778,4175.125000000001
2023-04-19 12:00:00-05:00,4181.75,4182.5,4174.5,4177.0,114106.0,16,2,12,0.001976758116688737,2.907341642148953e-05,-0.21844670168973757,0.9100670533521056,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.47169964051991486,0.2522907008886929,4181.875000000001
2023-04-19 13:00:00-05:00,4182.0,4187.5,4178.0,4182.0,121194.0,16,2,13,0.0012569581612498215,6.271409436199178e-05,0.2845695630975347,0.8929301358108844,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.47770619875752596,0.2582841420736566,4181.875000000001
2023-04-19 14:00:00-05:00,4178.5,4184.5,4172.5,4182.0,168440.0,16,2,14,-0.0007771865845638271,3.970311685717483e-05,0.47617127933675696,0.8815120849485796,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.3936143834309714,0.17437596548416404,4176.000000000001
2023-04-19 15:00:00-05:00,4173.5,4178.75,4172.5,4178.5,58000.0,16,2,15,-0.002032520325203291,-1.7070128130783128e-05,-0.5214284535538063,0.8430753578663225,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.2734832186787505,0.054507141784888996,4176.000000000001
2023-04-19 16:00:00-05:00,4171.25,4175.875,4170.0,4175.375,29000.0,16,2,16,-0.0017350723943998503,-6.413868337103154e-05,-0.827831868914747,0.7972970776805398,,,,4162.11730762193,4171.226383720857,9.855769230769226,,,0.2194241945402511,0.0005661711202152238,4170.125000000001
2023-04-19 17:00:00-05:00,4169.0,4173.0,4167.5,4172.25,0.0,16,2,17,-0.0010782317000119779,-9.192205368996158e-05,-1.0,0.7480560618536757,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.3631354596554447,0.021491612254622882,4170.125000000001
2023-04-19 18:00:00-05:00,4166.0,4169.5,4165.25,4168.75,5497.0,16,2,18,-0.001258615522924833,-0.0001238862583265334,-0.810448275862069,0.7053573128751621,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.29091444589220017,-0.05048355561219503,4167.625000000001
2023-04-19 19:00:00-05:00,4169.25,4170.0,4165.75,4166.25,6630.0,16,2,19,5.996641880545717e-05,-0.00011884919867908161,inf,0.7053573128751621,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.3691538774690484,0.02748954291019104,4167.625000000001
2023-04-19 20:00:00-05:00,4171.25,4172.0,4167.75,4169.25,7293.0,16,2,20,0.0012602016322611487,-8.106698413277393e-05,0.3267236674549754,0.6946998013595757,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.41730121997787806,0.07547298815473631,4170.000000000001
2023-04-19 21:00:00-05:00,4168.75,4173.5,4167.75,4171.0,6113.0,16,2,21,-0.00011992564609941692,-8.213160500857236e-05,-0.07797888386123675,0.6735305223124302,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.357117041841841,0.015493681599054721,4170.000000000001
2023-04-19 22:00:00-05:00,4170.5,4170.75,4167.0,4168.5,4114.0,16,2,22,-0.00017980221756064285,-8.480751220177979e-05,-0.4358974358974359,0.6431352357861325,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.39924596653706695,0.05747919618803184,4169.500000000001
2023-04-19 23:00:00-05:00,4168.5,4171.75,4168.0,4170.75,3365.0,16,2,23,-5.997001499247201e-05,-8.412703282618231e-05,-0.4495337804678554,0.6131990983545164,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.35109862402823727,0.009495750943486562,4169.500000000001
2023-04-20 00:00:00-05:00,4166.75,4168.75,4165.0,4168.75,6867.0,16,3,0,-0.0008991727610597744,-0.00010645705277778757,0.66917841516772,0.614732778267207,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.30896969933301127,-0.032489763645490555,4166.625000000001
2023-04-20 01:00:00-05:00,4166.5,4170.0,4165.0,4166.75,8577.0,16,3,1,-0.0004797888928871341,-0.00011668532236982445,1.5488855869242197,0.6403260059016457,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.3029512815194076,-0.038487694301058716,4166.625000000001
2023-04-20 02:00:00-05:00,4149.5,4167.0,4147.0,4166.75,41881.0,16,3,2,-0.004139917201655963,-0.0002269108533091707,5.09887869520897,0.7624781343758189,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.10630112980564459,-0.44634697887969355,4148.0
2023-04-20 03:00:00-05:00,4146.5,4151.0,4144.25,4149.5,26936.0,16,3,3,-0.004800192007680337,-0.0003522062274015314,2.1404920135245424,0.800231939284003,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.17852214356888907,-0.5183221467465114,4148.0
2023-04-20 04:00:00-05:00,4149.25,4149.5,4145.25,4146.5,15752.0,16,3,4,-6.024822267747254e-05,-0.0003442073779570367,-0.6238867266779685,0.7612149895316203,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.1123195476192483,-0.4523449095352617,4150.500000000001
2023-04-20 05:00:00-05:00,4151.75,4152.0,4146.5,4149.0,15111.0,16,3,5,0.0012661280598094127,-0.00030008859884014767,-0.439003564003564,0.7283322894347659,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.05213536948321121,-0.3923656029795801,4150.500000000001
2023-04-20 06:00:00-05:00,4147.0,4153.75,4147.0,4151.75,20054.0,16,3,6,-0.0005422666747002536,-0.00030672361461713687,0.27310817673946164,0.7158603959362644,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.16648530794168168,-0.5063262854353752,4148.625000000001
2023-04-20 07:00:00-05:00,4150.25,4151.0,4143.0,4147.25,48578.0,16,3,7,-0.00036129343048108,-0.0003082186780654641,2.214744226060486,0.7569257063506266,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.08824587636483346,-0.42835318691298907,4148.625000000001
2023-04-20 08:00:00-05:00,4150.5,4157.25,4145.0,4150.0,183701.0,16,3,8,0.0008439836026041814,-0.000276651492293693,8.160317143711978,0.9597583484701157,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.08222745855122975,-0.4223552562574209,4154.595658858651
2023-04-20 09:00:00-05:00,4161.5,4163.0,4147.5,4150.5,211178.0,16,3,9,0.002710680079513361,-0.00019480679169623947,3.3471942031372226,1.0251675499678445,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.18258292524733344,-0.1584463074124219,4157.404341141349
2023-04-20 10:00:00-05:00,4157.75,4162.75,4152.25,4161.5,167671.0,16,3,10,0.0017467774966870575,-0.0001416127016035464,-0.08726136493541137,0.9946900454499471,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.0923066580432778,-0.24841526724594432,4161.845658858652
2023-04-20 11:00:00-05:00,4166.75,4167.75,4152.5,4157.75,140005.0,16,3,11,0.001261564339781307,-0.00010316949499026274,-0.33702847834528216,0.9582046064418586,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.30896969933301127,-0.032489763645490555,4162.654341141348
2023-04-20 12:00:00-05:00,4166.75,4171.75,4165.5,4167.0,142160.0,16,3,12,0.0021646323131501166,-4.103793860285509e-05,-0.1521491492267596,0.9277839556016224,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,0.30896969933301127,-0.032489763645490555,4162.654341141349
2023-04-20 13:00:00-05:00,4150.5,4167.0,4145.5,4166.75,233974.0,16,3,13,-0.0038999220015599745,-0.00014676078964277615,0.6711831720295705,0.9207537971475935,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.08222745855122975,-0.4223552562574209,4154.595658858653
2023-04-20 14:00:00-05:00,4153.5,4154.25,4137.0,4150.5,342972.0,16,3,14,-0.00317993640127201,-0.0002298614913312483,1.4125773776027013,0.9342284157901992,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.010006444787985248,-0.35038008839060303,4153.625
2023-04-20 15:00:00-05:00,4153.75,4158.25,4152.25,4153.5,70803.0,16,3,15,0.0007830381881701598,-0.00020211081518052478,-0.6973894535290246,0.8895265563567959,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.003988026974381539,-0.34438215773503483,4153.625
2023-04-20 16:00:00-05:00,4153.125,4156.125,4151.75,4153.625,35401.5,16,3,16,-9.028530155286152e-05,-0.00019904710247839702,-0.8967802036317833,0.8405866451242321,0.009157262021589795,,,4153.915659276985,4168.104207205419,8.453608247422679,,,-0.019034071508390808,-0.3593769843739552,4152.8125
2023-04-20 17:00:00-05:00,4152.5,4154.0,4151.25,4153.75,0.0,16,3,17,-0.0003009328919650889,-0.0002018384939711831,-1.0,0.7901596137509654,0.010382184772795667,,,4153.899882202986,4167.633577460979,44.22110552763819,,,-0.033700431947911454,-0.3631215935782567,4152.8125
2023-04-20 18:00:00-05:00,4151.5,4154.75,4150.25,4152.5,5719.0,16,3,18,-0.00039127163280661126,-0.00020702844298037292,-0.8384531728881545,0.7455400853498937,0.010382184772795667,,,4153.899882202986,4167.633577460979,44.22110552763819,,,-0.05777419463738817,-0.3871160254642101,4154.375
2023-04-20 19:00:00-05:00,4157.25,4157.25,4150.25,4151.25,7178.0,16,3,19,0.0011438892233595066,-0.00017001700006695155,inf,0.7455400853498937,0.010382184772795667,,,4153.899882202986,4167.633577460979,44.22110552763819,,,0.08064994082710299,-0.2491480421199777,4154.375
2023-04-20 20:00:00-05:00,4154.75,4157.25,4153.0,4157.0,6139.0,16,3,20,0.0007828495724437889,-0.00014391106657350662,0.0734394124847002,0.7266222719243455,0.010382184772795667,,,4153.899882202986,4167.633577460979,44.22110552763819,,,0.020465534103411176,-0.30913412183486133,4154.250000000001
2023-04-20 21:00:00-05:00,4153.75,4155.25,4152.5,4154.5,4010.0,16,3,21,-0.0008419027001022039,-0.00016303412502634762,-0.4413485650599053,0.6946230709110783,0.010382184772795667,,,4153.899882202986,4167.633577460979,44.22110552763819,,,-0.003608228586065548,-0.3331285537208148,4154.250000000001
2023-04-20 22:00:00-05:00,4155.0,4156.25,4153.5,4154.0,4820.0,16,3,22,6.0172092183563564e-05,-0.00015691888619867882,-0.21485583971330835,0.669705840483013,0.010382184772795667,,,4153.899882202986,4167.633577460979,44.22110552763819,,,0.026483974775780354,-0.303135513863373,4153.125
