Datetime,Close,High,Low,Open,Volume,Week,Day,Hour,ROC_Close,EMROC_Close,ROC_Volume,EMROC_Volume,Close_denoised,score,APE,SIGN,Result,TP,TN,FP,FN
2024-11-29 15:00:00-05:00,6051.273584905661,6054.259433962264,6048.570754716981,6051.5,38983.09433962264,48,4,15,-3.741470616203113e-05,0.0002239261261881,-0.0276105178442842,0.388966059792007,6051.216981132076,"[-0.004531245858822709, -0.00785469213577821, -0.013211781492486948]","[0.004531245858822709, 0.00785469213577821, 0.013211781492486948]","[-1, -1, -1]","[6051.4346, 6051.5225, 6051.7334]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]"
2024-11-29 16:00:00-05:00,6051.16037735849,6054.264150943396,6048.481132075472,6051.5,38429.64150943396,48,4,16,-3.741540610535665e-05,0.0002167660842075,-0.0279970240097888,0.3775424136604509,6051.216981132076,"[-0.024477589739654665, -0.026857337680990516, -0.036951778918184554]","[0.024477589739654665, 0.026857337680990516, 0.036951778918184554]","[-1, -1, -1]","[6052.5283, 6052.559, 6053.0566]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]"
2024-11-29 17:00:00-05:00,6051.047169811321,6054.268867924528,6048.391509433963,6051.5,37876.188679245286,48,4,17,-3.7416106074772415e-05,0.0002098021885833,-0.0283945048264753,0.3664208542498502,6050.990566037736,"[-0.0070950862879418835, -0.013146253256610493, 0.017697573572409846]","[0.0070950862879418835, 0.013146253256610493, 0.017697573572409846]","[-1, -1, 1]","[6051.3633, 6051.616, 6049.6367]","[0, 0, 0]","[0, 0, 1]","[1, 1, 0]","[0, 0, 0]"
2024-11-29 18:00:00-05:00,6050.933962264151,6054.273584905661,6048.301886792453,6051.5,37322.73584905661,48,4,18,-3.74168060701674e-05,0.0002030290654421,-0.0288034344558125,0.3555927915455855,6050.990566037736,"[0.0016469739116128565, 0.0013077677353410494, -0.012062932769747046]","[0.0016469739116128565, 0.0013077677353410494, 0.012062932769747046]","[1, 1, -1]","[6050.9204, 6050.6284, 6051.324]","[0, 0, 0]","[1, 1, 0]","[0, 0, 1]","[0, 0, 0]"
2024-11-29 19:00:00-05:00,6050.820754716981,6054.278301886792,6048.212264150943,6051.5,36769.28301886792,48,4,19,-3.7417506091985686e-05,0.0001964414881398,-0.029224314773358,0.3450498571258883,6050.764150943397,"[0.0035915269927957365, 0.002721255357725229, 0.004352689186574476]","[0.0035915269927957365, 0.002721255357725229, 0.004352689186574476]","[1, 1, 1]","[6050.49, 6050.4297, 6050.218]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2024-11-29 20:00:00-05:00,6050.707547169812,6054.2830188679245,6048.122641509434,6051.5,36215.83018867925,48,4,20,-3.741820614000524e-05,0.000190034373228,-0.0296576774235947,0.3347838972752176,6050.764150943397,"[0.002325826745145457, -0.024280106076861614, 0.004531382535210353]","[0.002325826745145457, 0.024280106076861614, 0.004531382535210353]","[1, -1, 1]","[6050.4536, 6051.95, 6050.642]","[0, 0, 0]","[1, 0, 1]","[0, 1, 0]","[0, 0, 0]"
2024-11-29 21:00:00-05:00,6050.594339622641,6054.287735849057,6048.0330188679245,6051.5,35662.377358490565,48,4,21,-3.7418906214226055e-05,0.000183802776531,-0.0301040860603497,0.3247869662249281,6050.537735849058,"[0.015279635293308542, 0.0008513377383088701, 0.013168192181995657]","[0.015279635293308542, 0.0008513377383088701, 0.013168192181995657]","[1, 1, 1]","[6049.5566, 6050.4194, 6049.458]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2024-11-29 22:00:00-05:00,6050.481132075472,6054.292452830188,6047.943396226415,6051.5,35108.92452830188,48,4,22,-3.7419606314648135e-05,0.0001777418893297,-0.0305641387926369,0.315051319512118,6050.537735849058,"[0.014869555385296586, 0.0014312060676492202, 0.014226902195106505]","[0.014869555385296586, 0.0014312060676492202, 0.014226902195106505]","[1, 1, 1]","[6049.4683, 6050.3413, 6049.281]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2024-11-29 23:00:00-05:00,6050.367924528302,6054.297169811321,6047.853773584906,6051.5,34555.47169811321,48,4,23,-3.7420306441049433e-05,0.0001718470346511,-0.031038470858248,0.3055694074471765,6050.311320754719,"[0.019059602199818077, 0.014493231192946881, 0.02737560043769808]","[0.019059602199818077, 0.014493231192946881, 0.02737560043769808]","[1, 1, 1]","[6049.1016, 6049.2646, 6048.372]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2024-11-30 00:00:00-05:00,6050.254716981132,6054.301886792453,6047.764150943396,6051.5,34002.018867924526,48,5,0,-3.742100659387404e-05,0.0001661136636581,-0.0315277575502224,0.2963338686801245,6050.311320754719,"[0.0333299548583843, 0.008409392673973285, 0.015351723125693469]","[0.0333299548583843, 0.008409392673973285, 0.015351723125693469]","[1, 1, 1]","[6048.125, 6049.5195, 6048.9863]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2024-11-30 01:00:00-05:00,6050.141509433963,6054.306603773585,6047.674528301887,6051.5,33448.56603773585,48,5,1,-3.742170677278889e-05,0.0001605373521394,-0.0320327174245401,0.2873375238553391,6050.084905660379,"[0.011443985916169252, 0.008572185832951173, 0.0037751094882241716]","[0.011443985916169252, 0.008572185832951173, 0.0037751094882241716]","[1, 1, 1]","[6049.336, 6049.3965, 6050.0303]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2024-11-30 02:00:00-05:00,6050.028301886792,6054.311320754717,6047.584905660377,6051.5,32895.11320754717,48,5,2,-3.742240697812704e-05,0.0001551137970951,-0.0325541158210915,0.2785733693436561,6050.084905660379,"[0.003963714649432302, 0.0032424215902889515, -0.009117082860956369]","[0.003963714649432302, 0.0032424215902889515, 0.009117082860956369]","[1, 1, -1]","[6049.6753, 6049.998, 6050.24]","[0, 0, 0]","[1, 1, 0]","[0, 0, 1]","[0, 0, 0]"
2024-11-30 03:00:00-05:00,6049.915094339623,6054.316037735849,6047.495283018868,6051.5,32341.66037735849,48,5,3,-3.742310720944442e-05,0.0001498388134155,-0.0330927687341985,0.2700345710401532,6049.858490566038,"[0.004150640750751376, -0.010795888257148594, -0.00855911333050744]","[0.004150640750751376, 0.010795888257148594, 0.00855911333050744]","[1, -1, -1]","[6049.551, 6050.342, 6050.0933]","[0, 0, 0]","[1, 0, 0]","[0, 1, 1]","[0, 0, 0]"
